instance_id,perturbation_type,mention_context,perturbation_text,lexical_change_magnitude,gold_mention,gold_cui,accepted_final
bioasq_82,synonym_substitution,What is the role of cytidine deaminase in healthy cells?,What be the function of deoxycytidine deaminase in healthy cells?,0.23076923076923078,Activation-induced cytidine deaminase (AID) catalyses the deamination of deoxycy,QA_ANSWER,True
bioasq_83,back_translation,List anti-amyloid-beta monoclonal antibodies that have been investigated in clinical trials for treatment of Alzheimer disease.,List of anti-amyloid beta monoclonal antibodies studied in clinical trials for the treatment of Alzheimer's disease.,0.25984251968503935,"Ponezumab, solanezumab and bapineuzumab are humanized antiamyloid beta (Aβ) mono",QA_ANSWER,True
bioasq_83,back_translation,List anti-amyloid-beta monoclonal antibodies that have been investigated in clinical trials for treatment of Alzheimer disease.,List of anti-amyloid beta monoclonal antibodies studied in clinical trials for the treatment of Alzheimer's disease.,0.25984251968503935,"Ponezumab, solanezumab and bapineuzumab are humanized antiamyloid beta (Aβ) mono",QA_ANSWER,True
bioasq_83,controlled_paraphrase,List anti-amyloid-beta monoclonal antibodies that have been investigated in clinical trials for treatment of Alzheimer disease.,Identify the monoclonal antibodies against amyloid-beta that have been tested in clinical trials for Alzheimer disease treatment.,0.5271317829457365,"Ponezumab, solanezumab and bapineuzumab are humanized antiamyloid beta (Aβ) mono",QA_ANSWER,True
bioasq_83,controlled_paraphrase,List anti-amyloid-beta monoclonal antibodies that have been investigated in clinical trials for treatment of Alzheimer disease.,Identify the monoclonal antibodies against amyloid-beta that have been tested in clinical trials for Alzheimer disease treatment.,0.5271317829457365,"Ponezumab, solanezumab and bapineuzumab are humanized antiamyloid beta (Aβ) mono",QA_ANSWER,True
bioasq_83,synonym_substitution,List anti-amyloid-beta monoclonal antibodies that have been investigated in clinical trials for treatment of Alzheimer disease.,listing anti-amyloid-beta monoclonal antibody antibody that have been investigated in clinical trials for treatment of Alzheimer disease.,0.0948905109489051,"Ponezumab, solanezumab and bapineuzumab are humanized antiamyloid beta (Aβ) mono",QA_ANSWER,True
bioasq_83,synonym_substitution,List anti-amyloid-beta monoclonal antibodies that have been investigated in clinical trials for treatment of Alzheimer disease.,listing anti-amyloid-beta monoclonal antibody antibody that have been investigated in clinical trials for treatment of Alzheimer disease.,0.0948905109489051,"Ponezumab, solanezumab and bapineuzumab are humanized antiamyloid beta (Aβ) mono",QA_ANSWER,True
bioasq_84,back_translation,"SGOT is an abbreviation for an enzyme other wise known as alanine amino transferase, yes or no?","SGOT is an abbreviation for an enzyme also known as alanine aminotransferase, yes or no?",0.10526315789473684,"patients with aspartate amino transferase (SGOT), alanine amino transferase (SGP",QA_ANSWER,True
bioasq_84,back_translation,"SGOT is an abbreviation for an enzyme other wise known as alanine amino transferase, yes or no?","SGOT is an abbreviation for an enzyme also known as alanine aminotransferase, yes or no?",0.10526315789473684,"patients with aspartate amino transferase (SGOT), alanine amino transferase (SGP",QA_ANSWER,True
bioasq_84,controlled_paraphrase,"SGOT is an abbreviation for an enzyme other wise known as alanine amino transferase, yes or no?",Does SGOT refer to the alanine amino transferase enzyme?,0.5789473684210527,"patients with aspartate amino transferase (SGOT), alanine amino transferase (SGP",QA_ANSWER,True
bioasq_84,controlled_paraphrase,"SGOT is an abbreviation for an enzyme other wise known as alanine amino transferase, yes or no?",Does SGOT refer to the alanine amino transferase enzyme?,0.5789473684210527,"patients with aspartate amino transferase (SGOT), alanine amino transferase (SGP",QA_ANSWER,True
bioasq_84,synonym_substitution,"SGOT is an abbreviation for an enzyme other wise known as alanine amino transferase, yes or no?","SGOT be Associate in Nursing abbreviation for Associate in Nursing enzyme other wise known as alanine amino transferase, yes or no?",0.2900763358778626,"patients with aspartate amino transferase (SGOT), alanine amino transferase (SGP",QA_ANSWER,True
bioasq_84,synonym_substitution,"SGOT is an abbreviation for an enzyme other wise known as alanine amino transferase, yes or no?","SGOT be Associate in Nursing abbreviation for Associate in Nursing enzyme other wise known as alanine amino transferase, yes or no?",0.2900763358778626,"patients with aspartate amino transferase (SGOT), alanine amino transferase (SGP",QA_ANSWER,True
bioasq_85,synonym_substitution,Is myasthenia gravis associated with osteoporosis?,be myasthenia gravis gravis associate with osteoporosis?,0.17857142857142858,Myasthenia gravis (MG) is a neuromuscular disease which has been associated with,QA_ANSWER,True
bioasq_85,synonym_substitution,Is myasthenia gravis associated with osteoporosis?,be myasthenia gravis gravis associate with osteoporosis?,0.17857142857142858,Myasthenia gravis (MG) is a neuromuscular disease which has been associated with,QA_ANSWER,True
bioasq_86,back_translation,Is there association of matrix metalloproteinases with behaviour of pituitary adenomas?,Is there a link between matrix metalloproteinases and the behaviour of pituitary adenomas?,0.2,"Yes, there is evidence to suggest that matrix metalloproteinases are associated ",QA_ANSWER,True
bioasq_86,back_translation,Is there association of matrix metalloproteinases with behaviour of pituitary adenomas?,Is there a link between matrix metalloproteinases and the behaviour of pituitary adenomas?,0.2,"Yes, there is evidence to suggest that matrix metalloproteinases are associated ",QA_ANSWER,True
bioasq_86,controlled_paraphrase,Is there association of matrix metalloproteinases with behaviour of pituitary adenomas?,Do matrix metalloproteinases have any association with the behaviour of pituitary adenomas?,0.4945054945054945,"Yes, there is evidence to suggest that matrix metalloproteinases are associated ",QA_ANSWER,True
bioasq_86,controlled_paraphrase,Is there association of matrix metalloproteinases with behaviour of pituitary adenomas?,Do matrix metalloproteinases have any association with the behaviour of pituitary adenomas?,0.4945054945054945,"Yes, there is evidence to suggest that matrix metalloproteinases are associated ",QA_ANSWER,True
bioasq_86,synonym_substitution,Is there association of matrix metalloproteinases with behaviour of pituitary adenomas?,be there association of matrix metalloproteinases with behavior of pituitary gland adenomas?,0.09782608695652174,"Yes, there is evidence to suggest that matrix metalloproteinases are associated ",QA_ANSWER,True
bioasq_86,synonym_substitution,Is there association of matrix metalloproteinases with behaviour of pituitary adenomas?,be there association of matrix metalloproteinases with behavior of pituitary gland adenomas?,0.09782608695652174,"Yes, there is evidence to suggest that matrix metalloproteinases are associated ",QA_ANSWER,True
bioasq_87,back_translation,Against which protein is the antibody used for immonostaining of Lewy bodies raised?,Which protein is the antibody used to raise Lewy bodies?,0.39285714285714285,"alpha-Synuclein is a presynaptic protein, which was identified as a specific com",QA_ANSWER,True
bioasq_87,back_translation,Against which protein is the antibody used for immonostaining of Lewy bodies raised?,Which protein is the antibody used to raise Lewy bodies?,0.39285714285714285,"alpha-Synuclein is a presynaptic protein, which was identified as a specific com",QA_ANSWER,True
bioasq_87,synonym_substitution,Against which protein is the antibody used for immonostaining of Lewy bodies raised?,Against which protein be the antibody use for immonostaining of Lewy body raised?,0.07142857142857142,"alpha-Synuclein is a presynaptic protein, which was identified as a specific com",QA_ANSWER,True
bioasq_87,synonym_substitution,Against which protein is the antibody used for immonostaining of Lewy bodies raised?,Against which protein be the antibody use for immonostaining of Lewy body raised?,0.07142857142857142,"alpha-Synuclein is a presynaptic protein, which was identified as a specific com",QA_ANSWER,True
bioasq_88,back_translation,Where are Goblet cells localized?,Where are Goblet cells located?,0.09090909090909091,"Goblet cells are found in the intestine, in the lungs, in the eyes etc. Goblet c",QA_ANSWER,True
bioasq_88,back_translation,Where are Goblet cells localized?,Where are Goblet cells located?,0.09090909090909091,"Goblet cells are found in the intestine, in the lungs, in the eyes etc. Goblet c",QA_ANSWER,True
bioasq_88,controlled_paraphrase,Where are Goblet cells localized?,Where are the Goblet cells situated in the body?,0.4166666666666667,"Goblet cells are found in the intestine, in the lungs, in the eyes etc. Goblet c",QA_ANSWER,True
bioasq_88,controlled_paraphrase,Where are Goblet cells localized?,Where are the Goblet cells situated in the body?,0.4166666666666667,"Goblet cells are found in the intestine, in the lungs, in the eyes etc. Goblet c",QA_ANSWER,True
bioasq_88,synonym_substitution,Where are Goblet cells localized?,Where ar Goblet cell localized?,0.06060606060606061,"Goblet cells are found in the intestine, in the lungs, in the eyes etc. Goblet c",QA_ANSWER,True
bioasq_88,synonym_substitution,Where are Goblet cells localized?,Where ar Goblet cell localized?,0.06060606060606061,"Goblet cells are found in the intestine, in the lungs, in the eyes etc. Goblet c",QA_ANSWER,True
bioasq_89,back_translation,"Where, in what US state, was there a measles outbreak in an Amish community","Where, in which U.S. state, there was a measles outbreak in an Amish community",0.16666666666666666,The measles outbreak started an Amish community in Ohio,QA_ANSWER,True
bioasq_89,back_translation,"Where, in what US state, was there a measles outbreak in an Amish community","Where, in which U.S. state, there was a measles outbreak in an Amish community",0.16666666666666666,The measles outbreak started an Amish community in Ohio,QA_ANSWER,True
bioasq_89,synonym_substitution,"Where, in what US state, was there a measles outbreak in an Amish community","Where, inch what United States state, Washington there a measles outbreak in an Amish community",0.22105263157894736,The measles outbreak started an Amish community in Ohio,QA_ANSWER,True
bioasq_89,synonym_substitution,"Where, in what US state, was there a measles outbreak in an Amish community","Where, inch what United States state, Washington there a measles outbreak in an Amish community",0.22105263157894736,The measles outbreak started an Amish community in Ohio,QA_ANSWER,True
bioasq_90,back_translation,New treatments in multiple sclerosis.,New treatments for multiple sclerosis.,0.07894736842105263,"New approaches to treatment for MS include gut microbiome modification, fumarate",QA_ANSWER,True
bioasq_90,back_translation,New treatments in multiple sclerosis.,New treatments for multiple sclerosis.,0.07894736842105263,"New approaches to treatment for MS include gut microbiome modification, fumarate",QA_ANSWER,True
bioasq_90,synonym_substitution,New treatments in multiple sclerosis.,New treatment inch multiple sclerosis.,0.07894736842105263,"New approaches to treatment for MS include gut microbiome modification, fumarate",QA_ANSWER,True
bioasq_90,synonym_substitution,New treatments in multiple sclerosis.,New treatment inch multiple sclerosis.,0.07894736842105263,"New approaches to treatment for MS include gut microbiome modification, fumarate",QA_ANSWER,True
bioasq_91,controlled_paraphrase,Is ACE2 expressed on cell surfaces?,Does ACE2 exist on the surfaces of cells?,0.5365853658536586,"Yes,
ACE2 is a type 1 integral membrane protein and contains a catalytically act",QA_ANSWER,True
bioasq_91,controlled_paraphrase,Is ACE2 expressed on cell surfaces?,Does ACE2 exist on the surfaces of cells?,0.5365853658536586,"Yes,
ACE2 is a type 1 integral membrane protein and contains a catalytically act",QA_ANSWER,True
bioasq_91,synonym_substitution,Is ACE2 expressed on cell surfaces?,be ACE2 express on cell surfaces?,0.11428571428571428,"Yes,
ACE2 is a type 1 integral membrane protein and contains a catalytically act",QA_ANSWER,True
bioasq_91,synonym_substitution,Is ACE2 expressed on cell surfaces?,be ACE2 express on cell surfaces?,0.11428571428571428,"Yes,
ACE2 is a type 1 integral membrane protein and contains a catalytically act",QA_ANSWER,True
bioasq_92,synonym_substitution,What is the proteoglycan Tsukushi?,What be the proteoglycan Tsukushi?,0.058823529411764705,"Tsukushi (TSK), a member of the small leucine-rich repeat proteoglycan (SLRP) fa",QA_ANSWER,True
bioasq_92,synonym_substitution,What is the proteoglycan Tsukushi?,What be the proteoglycan Tsukushi?,0.058823529411764705,"Tsukushi (TSK), a member of the small leucine-rich repeat proteoglycan (SLRP) fa",QA_ANSWER,True
bioasq_93,back_translation,Has protein citrullination been implicated in rheumatoid arthritis?,Has protein citrullination been involved in rheumatoid arthritis?,0.1044776119402985,"Yes, protein citrullination been implicated in rheumatoid arthritis.",QA_ANSWER,True
bioasq_93,back_translation,Has protein citrullination been implicated in rheumatoid arthritis?,Has protein citrullination been involved in rheumatoid arthritis?,0.1044776119402985,"Yes, protein citrullination been implicated in rheumatoid arthritis.",QA_ANSWER,True
bioasq_94,back_translation,Which are the types of cancer that c-Myc is associated with?,What types of cancer is c-Myc associated with?,0.26666666666666666,"The types of cancer that c-Myc is associates with are breast cancer, non-small-c",QA_ANSWER,True
bioasq_94,back_translation,Which are the types of cancer that c-Myc is associated with?,What types of cancer is c-Myc associated with?,0.26666666666666666,"The types of cancer that c-Myc is associates with are breast cancer, non-small-c",QA_ANSWER,True
bioasq_94,synonym_substitution,Which are the types of cancer that c-Myc is associated with?,Which ar the type of malignant neoplastic disease that c-Myc is associated with?,0.325,"The types of cancer that c-Myc is associates with are breast cancer, non-small-c",QA_ANSWER,True
bioasq_94,synonym_substitution,Which are the types of cancer that c-Myc is associated with?,Which ar the type of malignant neoplastic disease that c-Myc is associated with?,0.325,"The types of cancer that c-Myc is associates with are breast cancer, non-small-c",QA_ANSWER,True
bioasq_95,back_translation,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,What is the type of inheritance of facioscapulohumeral muscle dystrophy (FSHD)?,0.08641975308641975,Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pat,QA_ANSWER,True
bioasq_95,back_translation,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,What is the type of inheritance of facioscapulohumeral muscle dystrophy (FSHD)?,0.08641975308641975,Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pat,QA_ANSWER,True
bioasq_95,controlled_paraphrase,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,What is the genetic precursor of Facioscapulohumeral muscular dystrophy (FSHD)?,0.19753086419753085,Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pat,QA_ANSWER,True
bioasq_95,controlled_paraphrase,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,What is the genetic precursor of Facioscapulohumeral muscular dystrophy (FSHD)?,0.19753086419753085,Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pat,QA_ANSWER,True
bioasq_95,synonym_substitution,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,What be the manner of heritage of Facioscapulohumeral muscular dystrophy (FSHD)?,0.12345679012345678,Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pat,QA_ANSWER,True
bioasq_95,synonym_substitution,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,What be the manner of heritage of Facioscapulohumeral muscular dystrophy (FSHD)?,0.12345679012345678,Facioscapulohumeral muscular dystrophy has an autosomal dominant inheritance pat,QA_ANSWER,True
bioasq_96,back_translation,Which cloud-based platform has been developed for comparing GWAS?,Which cloud-based platform was developed to compare GWAS?,0.16923076923076924,EasyGWAS is a cloud-based platform for comparing the results of Genome-Wide Asso,QA_ANSWER,True
bioasq_96,back_translation,Which cloud-based platform has been developed for comparing GWAS?,Which cloud-based platform was developed to compare GWAS?,0.16923076923076924,EasyGWAS is a cloud-based platform for comparing the results of Genome-Wide Asso,QA_ANSWER,True
bioasq_96,controlled_paraphrase,Which cloud-based platform has been developed for comparing GWAS?,Which cloud-based platform has been created for comparing GWAS?,0.09230769230769231,EasyGWAS is a cloud-based platform for comparing the results of Genome-Wide Asso,QA_ANSWER,True
bioasq_96,controlled_paraphrase,Which cloud-based platform has been developed for comparing GWAS?,Which cloud-based platform has been created for comparing GWAS?,0.09230769230769231,EasyGWAS is a cloud-based platform for comparing the results of Genome-Wide Asso,QA_ANSWER,True
bioasq_97,back_translation,Should corticosteroids be considered as adjunctive therapy in paediatric sepsis management?,Should corticosteroids be considered as adjunctive therapy in paediatric sepsis treatments?,0.06593406593406594,No. Corticosteroids should not be considered as adjunctive therapy in paediatric,QA_ANSWER,True
bioasq_97,back_translation,Should corticosteroids be considered as adjunctive therapy in paediatric sepsis management?,Should corticosteroids be considered as adjunctive therapy in paediatric sepsis treatments?,0.06593406593406594,No. Corticosteroids should not be considered as adjunctive therapy in paediatric,QA_ANSWER,True
bioasq_97,controlled_paraphrase,Should corticosteroids be considered as adjunctive therapy in paediatric sepsis management?,Is it appropriate to use corticosteroids as an adjunct in treating paediatric sepsis?,0.5714285714285714,No. Corticosteroids should not be considered as adjunctive therapy in paediatric,QA_ANSWER,True
bioasq_97,controlled_paraphrase,Should corticosteroids be considered as adjunctive therapy in paediatric sepsis management?,Is it appropriate to use corticosteroids as an adjunct in treating paediatric sepsis?,0.5714285714285714,No. Corticosteroids should not be considered as adjunctive therapy in paediatric,QA_ANSWER,True
bioasq_98,back_translation,Which domain allowing self-association do exist in TDP-43 and FUS proteins?,What domain allows self-association exists in TDP-43 and FUS proteins?,0.13333333333333333,PRION PROTEINS,QA_ANSWER,True
bioasq_98,back_translation,Which domain allowing self-association do exist in TDP-43 and FUS proteins?,What domain allows self-association exists in TDP-43 and FUS proteins?,0.13333333333333333,PRION PROTEINS,QA_ANSWER,True
bioasq_98,controlled_paraphrase,Which domain allowing self-association do exist in TDP-43 and FUS proteins?,What is the self-association domain of TDP-43 and FUS proteins?,0.30666666666666664,PRION PROTEINS,QA_ANSWER,True
bioasq_98,controlled_paraphrase,Which domain allowing self-association do exist in TDP-43 and FUS proteins?,What is the self-association domain of TDP-43 and FUS proteins?,0.30666666666666664,PRION PROTEINS,QA_ANSWER,True
bioasq_98,synonym_substitution,Which domain allowing self-association do exist in TDP-43 and FUS proteins?,Which sphere let self-association bash exist in TDP-43 and FUS proteins?,0.22666666666666666,PRION PROTEINS,QA_ANSWER,True
bioasq_98,synonym_substitution,Which domain allowing self-association do exist in TDP-43 and FUS proteins?,Which sphere let self-association bash exist in TDP-43 and FUS proteins?,0.22666666666666666,PRION PROTEINS,QA_ANSWER,True
bioasq_100,controlled_paraphrase,Which protein is affected by dusp8 activation?,What is the name of the protein that undergoes dusp8 activation?,0.5,dusp8 (M3/6) is a dual-specificity phosphatase selective for JNK.,QA_ANSWER,True
bioasq_100,controlled_paraphrase,Which protein is affected by dusp8 activation?,What is the name of the protein that undergoes dusp8 activation?,0.5,dusp8 (M3/6) is a dual-specificity phosphatase selective for JNK.,QA_ANSWER,True
bioasq_100,synonym_substitution,Which protein is affected by dusp8 activation?,Which protein be affect past dusp8 activation?,0.15217391304347827,dusp8 (M3/6) is a dual-specificity phosphatase selective for JNK.,QA_ANSWER,True
bioasq_100,synonym_substitution,Which protein is affected by dusp8 activation?,Which protein be affect past dusp8 activation?,0.15217391304347827,dusp8 (M3/6) is a dual-specificity phosphatase selective for JNK.,QA_ANSWER,True
bioasq_101,controlled_paraphrase,What is the molecular pathogenesis of Spinal Muscular Atrophy?,How does the molecular pathology of Spinal Muscular Atrophy come about?,0.352112676056338,Spinal muscular atrophy is an autosomal recessive neurodegenerative disease char,QA_ANSWER,True
bioasq_101,controlled_paraphrase,What is the molecular pathogenesis of Spinal Muscular Atrophy?,How does the molecular pathology of Spinal Muscular Atrophy come about?,0.352112676056338,Spinal muscular atrophy is an autosomal recessive neurodegenerative disease char,QA_ANSWER,True
bioasq_101,synonym_substitution,What is the molecular pathogenesis of Spinal Muscular Atrophy?,What be the molecular pathogenesis of spinal anesthesia Muscular Atrophy?,0.1917808219178082,Spinal muscular atrophy is an autosomal recessive neurodegenerative disease char,QA_ANSWER,True
bioasq_101,synonym_substitution,What is the molecular pathogenesis of Spinal Muscular Atrophy?,What be the molecular pathogenesis of spinal anesthesia Muscular Atrophy?,0.1917808219178082,Spinal muscular atrophy is an autosomal recessive neurodegenerative disease char,QA_ANSWER,True
bioasq_102,synonym_substitution,Is Cabotegravir effective for HIV prevention?,be Cabotegravir effectual for HIV prevention?,0.1111111111111111,"Yes, Cabotegravir is effective for HIV prevention.",QA_ANSWER,True
bioasq_102,synonym_substitution,Is Cabotegravir effective for HIV prevention?,be Cabotegravir effectual for HIV prevention?,0.1111111111111111,"Yes, Cabotegravir is effective for HIV prevention.",QA_ANSWER,True
bioasq_103,synonym_substitution,What is golodirsen's mechanism of action?,What be golodirsen's chemical mechanism of action?,0.22,Golodirsen is a phosphorodiamidate morpholino oligomer (PMO) designed to induce ,QA_ANSWER,True
bioasq_103,synonym_substitution,What is golodirsen's mechanism of action?,What be golodirsen's chemical mechanism of action?,0.22,Golodirsen is a phosphorodiamidate morpholino oligomer (PMO) designed to induce ,QA_ANSWER,True
bioasq_105,back_translation,"What are the phenotypic features of the autosomal dominant, development disease, Noonans syndrome","What are the phenotypic characteristics of autosomal dominant, developmental disease, Noonan syndrome",0.16831683168316833,Noonan syndrome (NS) is an autosomal dominant disorder with vast heterogeneity i,QA_ANSWER,True
bioasq_105,back_translation,"What are the phenotypic features of the autosomal dominant, development disease, Noonans syndrome","What are the phenotypic characteristics of autosomal dominant, developmental disease, Noonan syndrome",0.16831683168316833,Noonan syndrome (NS) is an autosomal dominant disorder with vast heterogeneity i,QA_ANSWER,True
bioasq_105,controlled_paraphrase,"What are the phenotypic features of the autosomal dominant, development disease, Noonans syndrome","What are the physical characteristics of Noonans syndrome, a development disease that is autosomal dominant?",0.5462962962962963,Noonan syndrome (NS) is an autosomal dominant disorder with vast heterogeneity i,QA_ANSWER,True
bioasq_105,controlled_paraphrase,"What are the phenotypic features of the autosomal dominant, development disease, Noonans syndrome","What are the physical characteristics of Noonans syndrome, a development disease that is autosomal dominant?",0.5462962962962963,Noonan syndrome (NS) is an autosomal dominant disorder with vast heterogeneity i,QA_ANSWER,True
bioasq_106,back_translation,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,Is the monoclonal antibody trastuzumab (Herceptin) of a possible use in the treatment of prostate cancer?,0.08571428571428572,"Although is still controversial, Trastuzumab (Herceptin) can be of potential use",QA_ANSWER,True
bioasq_106,back_translation,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,Is the monoclonal antibody trastuzumab (Herceptin) of a possible use in the treatment of prostate cancer?,0.08571428571428572,"Although is still controversial, Trastuzumab (Herceptin) can be of potential use",QA_ANSWER,True
bioasq_106,controlled_paraphrase,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,"Can Trastuzumab (Herceptin), a monoclonal antibody, be used to treat prostate cancer?",0.5384615384615384,"Although is still controversial, Trastuzumab (Herceptin) can be of potential use",QA_ANSWER,True
bioasq_106,controlled_paraphrase,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,"Can Trastuzumab (Herceptin), a monoclonal antibody, be used to treat prostate cancer?",0.5384615384615384,"Although is still controversial, Trastuzumab (Herceptin) can be of potential use",QA_ANSWER,True
bioasq_106,synonym_substitution,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,be the monoclonal antibody antibody Trastuzumab (Herceptin) of potentiality use in the treatment of prostate cancer?,0.1206896551724138,"Although is still controversial, Trastuzumab (Herceptin) can be of potential use",QA_ANSWER,True
bioasq_106,synonym_substitution,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,be the monoclonal antibody antibody Trastuzumab (Herceptin) of potentiality use in the treatment of prostate cancer?,0.1206896551724138,"Although is still controversial, Trastuzumab (Herceptin) can be of potential use",QA_ANSWER,True
bioasq_108,back_translation,Are there any urine biomarkers for chronic kidney disease?,Are there urine biomarkers for chronic kidney disease?,0.06896551724137931,"Chronic kidney disease (CKD), is a progressive loss in renal function over a per",QA_ANSWER,True
bioasq_108,back_translation,Are there any urine biomarkers for chronic kidney disease?,Are there urine biomarkers for chronic kidney disease?,0.06896551724137931,"Chronic kidney disease (CKD), is a progressive loss in renal function over a per",QA_ANSWER,True
bioasq_108,controlled_paraphrase,Are there any urine biomarkers for chronic kidney disease?,Is there a way to use urine as a biomarker for chronic kidney disease?,0.2714285714285714,"Chronic kidney disease (CKD), is a progressive loss in renal function over a per",QA_ANSWER,True
bioasq_108,controlled_paraphrase,Are there any urine biomarkers for chronic kidney disease?,Is there a way to use urine as a biomarker for chronic kidney disease?,0.2714285714285714,"Chronic kidney disease (CKD), is a progressive loss in renal function over a per",QA_ANSWER,True
bioasq_108,synonym_substitution,Are there any urine biomarkers for chronic kidney disease?,ar there whatever piss biomarkers for chronic kidney disease?,0.19672131147540983,"Chronic kidney disease (CKD), is a progressive loss in renal function over a per",QA_ANSWER,True
bioasq_108,synonym_substitution,Are there any urine biomarkers for chronic kidney disease?,ar there whatever piss biomarkers for chronic kidney disease?,0.19672131147540983,"Chronic kidney disease (CKD), is a progressive loss in renal function over a per",QA_ANSWER,True
bioasq_110,back_translation,Losigamone can be used for treatment of which disease?,Losigamon can be used to treat which disease?,0.18518518518518517,Losigamone is sometimes used as an add-on therapy for epilepsy.,QA_ANSWER,True
bioasq_110,back_translation,Losigamone can be used for treatment of which disease?,Losigamon can be used to treat which disease?,0.18518518518518517,Losigamone is sometimes used as an add-on therapy for epilepsy.,QA_ANSWER,True
bioasq_111,back_translation,Which deep learning framework has been developed for cancer molecular subtype classification?,Which deep learning framework has been developed for the classification of cancer molecules?,0.3870967741935484,Molecular subtyping of cancer is a critical step towards more individualized the,QA_ANSWER,True
bioasq_111,back_translation,Which deep learning framework has been developed for cancer molecular subtype classification?,Which deep learning framework has been developed for the classification of cancer molecules?,0.3870967741935484,Molecular subtyping of cancer is a critical step towards more individualized the,QA_ANSWER,True
bioasq_111,controlled_paraphrase,Which deep learning framework has been developed for cancer molecular subtype classification?,What is the deep learning model used to classify cancer into molecular subtypes?,0.5483870967741935,Molecular subtyping of cancer is a critical step towards more individualized the,QA_ANSWER,True
bioasq_111,controlled_paraphrase,Which deep learning framework has been developed for cancer molecular subtype classification?,What is the deep learning model used to classify cancer into molecular subtypes?,0.5483870967741935,Molecular subtyping of cancer is a critical step towards more individualized the,QA_ANSWER,True
bioasq_112,back_translation,Is FKBP52 encoding a chaperone ?,Does FKBP52 encode a chaperone?,0.21875,"Yes,
FKBP52 is a co-chaperone.",QA_ANSWER,True
bioasq_112,back_translation,Is FKBP52 encoding a chaperone ?,Does FKBP52 encode a chaperone?,0.21875,"Yes,
FKBP52 is a co-chaperone.",QA_ANSWER,True
bioasq_112,controlled_paraphrase,Is FKBP52 encoding a chaperone ?,Can FKBP52 be classified as a chaperone encoding?,0.4897959183673469,"Yes,
FKBP52 is a co-chaperone.",QA_ANSWER,True
bioasq_112,controlled_paraphrase,Is FKBP52 encoding a chaperone ?,Can FKBP52 be classified as a chaperone encoding?,0.4897959183673469,"Yes,
FKBP52 is a co-chaperone.",QA_ANSWER,True
bioasq_113,back_translation,Which eukaryote genomes contain operons?,What eukaryote genomes do operons contain?,0.40476190476190477,Genes in nematode and ascidian genomes frequently occur in operons such genes co,QA_ANSWER,True
bioasq_113,back_translation,Which eukaryote genomes contain operons?,What eukaryote genomes do operons contain?,0.40476190476190477,Genes in nematode and ascidian genomes frequently occur in operons such genes co,QA_ANSWER,True
bioasq_113,controlled_paraphrase,Which eukaryote genomes contain operons?,What eukaryotic genomes contain operons?,0.125,Genes in nematode and ascidian genomes frequently occur in operons such genes co,QA_ANSWER,True
bioasq_113,controlled_paraphrase,Which eukaryote genomes contain operons?,What eukaryotic genomes contain operons?,0.125,Genes in nematode and ascidian genomes frequently occur in operons such genes co,QA_ANSWER,True
bioasq_113,synonym_substitution,Which eukaryote genomes contain operons?,Which eucaryote genome incorporate operons?,0.23255813953488372,Genes in nematode and ascidian genomes frequently occur in operons such genes co,QA_ANSWER,True
bioasq_113,synonym_substitution,Which eukaryote genomes contain operons?,Which eucaryote genome incorporate operons?,0.23255813953488372,Genes in nematode and ascidian genomes frequently occur in operons such genes co,QA_ANSWER,True
bioasq_114,controlled_paraphrase,What is the mode of action of the Tc toxins?,What is the mechanism of action of Tc toxins?,0.26666666666666666,The toxin complex (tc) genes of bacteria comprise a large and growing family who,QA_ANSWER,True
bioasq_114,controlled_paraphrase,What is the mode of action of the Tc toxins?,What is the mechanism of action of Tc toxins?,0.26666666666666666,The toxin complex (tc) genes of bacteria comprise a large and growing family who,QA_ANSWER,True
bioasq_115,controlled_paraphrase,Has Revlimid been approved by the US Food and Drug Administration?,Is Revlimid recognized by the US Food and Drug Administration as a food supplement?,0.39759036144578314,"Yes, Revlimid has been approved by the US Food and Drug Administration for treat",QA_ANSWER,True
bioasq_115,controlled_paraphrase,Has Revlimid been approved by the US Food and Drug Administration?,Is Revlimid recognized by the US Food and Drug Administration as a food supplement?,0.39759036144578314,"Yes, Revlimid has been approved by the US Food and Drug Administration for treat",QA_ANSWER,True
