instance_id,model_name,architecture,dataset,normalised_entropy,mean_accuracy,n_perturbations,domain,params
squad_158,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_16,PubMedBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_160,PubMedBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_162,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_163,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_164,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_166,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_168,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_17,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_170,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_174,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_177,PubMedBERT,encoder,SQuAD,-0.0,0.0,2,biomedical,110M
squad_18,PubMedBERT,encoder,SQuAD,0.6309297535714575,0.75,8,biomedical,110M
squad_180,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_181,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_182,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_184,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_186,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_187,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_188,PubMedBERT,encoder,SQuAD,0.6309297535714575,0.0,8,biomedical,110M
squad_189,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_19,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_190,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_191,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_193,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_199,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_20,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_22,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_23,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_24,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_25,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_27,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_28,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_29,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_3,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_31,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_32,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_33,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_34,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_37,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_38,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_4,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_40,PubMedBERT,encoder,SQuAD,0.6309297535714575,0.0,8,biomedical,110M
squad_41,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_43,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_44,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_46,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_48,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_49,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_51,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,110M
squad_52,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_53,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_54,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_55,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_57,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_60,PubMedBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_62,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_63,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_65,PubMedBERT,encoder,SQuAD,0.6309297535714575,1.0,8,biomedical,110M
squad_66,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_7,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_70,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_71,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_75,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_78,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_79,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_8,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_80,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,110M
squad_82,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_83,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.5,4,biomedical,110M
squad_84,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_85,PubMedBERT,encoder,SQuAD,0.5645750340535796,0.0,6,biomedical,110M
squad_87,PubMedBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_88,PubMedBERT,encoder,SQuAD,0.43067655807339306,1.0,4,biomedical,110M
squad_89,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_9,PubMedBERT,encoder,SQuAD,0.43067655807339306,0.0,4,biomedical,110M
squad_91,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
squad_93,PubMedBERT,encoder,SQuAD,-0.0,1.0,2,biomedical,110M
squad_96,PubMedBERT,encoder,SQuAD,0.6309297535714575,0.0,8,biomedical,110M
squad_98,PubMedBERT,encoder,SQuAD,0.5645750340535796,1.0,6,biomedical,110M
