instance_id,model_name,architecture,dataset,normalised_entropy,mean_accuracy,n_perturbations,domain,params
squad_125,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.75,8,biomedical,7B
squad_126,BioMistral-7B,generative,SQuAD,0.43067655807339306,1.0,4,biomedical,7B
squad_127,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_130,BioMistral-7B,generative,SQuAD,0.6309297535714575,1.0,8,biomedical,7B
squad_136,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.5,8,biomedical,7B
squad_137,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_14,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_140,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.75,8,biomedical,7B
squad_141,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_142,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_144,BioMistral-7B,generative,SQuAD,-0.0,0.0,2,biomedical,7B
squad_145,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.0,8,biomedical,7B
squad_147,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_15,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_150,BioMistral-7B,generative,SQuAD,0.5645750340535796,1.0,6,biomedical,7B
squad_154,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_157,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_158,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.5,4,biomedical,7B
squad_16,BioMistral-7B,generative,SQuAD,-0.0,1.0,2,biomedical,7B
squad_160,BioMistral-7B,generative,SQuAD,-0.0,1.0,2,biomedical,7B
squad_162,BioMistral-7B,generative,SQuAD,0.6309297535714575,1.0,8,biomedical,7B
squad_163,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.5,4,biomedical,7B
squad_164,BioMistral-7B,generative,SQuAD,0.4731973151785931,0.5,8,biomedical,7B
squad_166,BioMistral-7B,generative,SQuAD,0.5645750340535796,1.0,6,biomedical,7B
squad_168,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,7B
squad_17,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_170,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,7B
squad_174,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.5,4,biomedical,7B
squad_177,BioMistral-7B,generative,SQuAD,-0.0,0.0,2,biomedical,7B
squad_18,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.75,8,biomedical,7B
squad_180,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_181,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_182,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_184,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,7B
squad_186,BioMistral-7B,generative,SQuAD,0.43067655807339306,1.0,4,biomedical,7B
squad_187,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_188,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.0,8,biomedical,7B
squad_189,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.25,8,biomedical,7B
squad_19,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_190,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_191,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,7B
squad_193,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.5,4,biomedical,7B
squad_199,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_20,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_22,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_23,BioMistral-7B,generative,SQuAD,0.5645750340535796,1.0,6,biomedical,7B
squad_24,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.5,8,biomedical,7B
squad_25,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_27,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_28,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_29,BioMistral-7B,generative,SQuAD,0.43067655807339306,1.0,4,biomedical,7B
squad_3,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_31,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_32,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_33,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_34,BioMistral-7B,generative,SQuAD,0.4731973151785931,0.5,8,biomedical,7B
squad_37,BioMistral-7B,generative,SQuAD,0.43067655807339306,1.0,4,biomedical,7B
squad_38,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_4,BioMistral-7B,generative,SQuAD,0.43067655807339306,1.0,4,biomedical,7B
squad_40,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.0,8,biomedical,7B
squad_41,BioMistral-7B,generative,SQuAD,0.5645750340535796,1.0,6,biomedical,7B
squad_43,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_44,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_46,BioMistral-7B,generative,SQuAD,0.5645750340535796,1.0,6,biomedical,7B
squad_48,BioMistral-7B,generative,SQuAD,0.3271035759815648,0.6666666666666666,6,biomedical,7B
squad_49,BioMistral-7B,generative,SQuAD,0.3271035759815648,0.0,6,biomedical,7B
squad_51,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_52,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.75,8,biomedical,7B
squad_53,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_54,BioMistral-7B,generative,SQuAD,0.43067655807339306,1.0,4,biomedical,7B
squad_55,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.5,4,biomedical,7B
squad_57,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,7B
squad_60,BioMistral-7B,generative,SQuAD,-0.0,0.0,2,biomedical,7B
squad_62,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,7B
squad_63,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_65,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.75,8,biomedical,7B
squad_66,BioMistral-7B,generative,SQuAD,0.43067655807339306,1.0,4,biomedical,7B
squad_7,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.5,4,biomedical,7B
squad_70,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_71,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_75,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_78,BioMistral-7B,generative,SQuAD,0.5645750340535796,1.0,6,biomedical,7B
squad_79,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_8,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.5,4,biomedical,7B
squad_80,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_82,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,7B
squad_83,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.5,4,biomedical,7B
squad_84,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_85,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.0,6,biomedical,7B
squad_87,BioMistral-7B,generative,SQuAD,-0.0,1.0,2,biomedical,7B
squad_88,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.5,4,biomedical,7B
squad_89,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.6666666666666666,6,biomedical,7B
squad_9,BioMistral-7B,generative,SQuAD,0.43067655807339306,0.0,4,biomedical,7B
squad_91,BioMistral-7B,generative,SQuAD,0.5645750340535796,0.3333333333333333,6,biomedical,7B
squad_93,BioMistral-7B,generative,SQuAD,-0.0,1.0,2,biomedical,7B
squad_96,BioMistral-7B,generative,SQuAD,0.6309297535714575,0.0,8,biomedical,7B
squad_98,BioMistral-7B,generative,SQuAD,0.5645750340535796,1.0,6,biomedical,7B
