instance_id,perturbation_id,perturbation_type,mention_context,full_original_text,perturbation_text,lexical_change_magnitude,changed_tokens,changed_tokens_n,changed_pos_tags,linguistic_category,gold_mention,gold_cui,semantic_type,document_id,pmid
mm_0063726,mm_0063726_p03,syntactic_reordering,"To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task.","Striatal dopamine modulates timing of self-initiated saccades The ability to adjust movement timing is essential in daily life. Explorations of the underlying neural mechanisms have reported a gradual increase or decrease in neuronal activity prior to self-timed movements within the cortico - basal ganglia loop. Previous studies in both humans and animals have shown that endogenous dopamine (DA) plays a modulatory role in self-timing. However, the specific site of dopaminergic regulation remains elusive because the systemic application of DA - related substances can directly alter both cortical and subcortical neuronal activities. To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task. In the conventional, triggered MS task, animals made a saccade to the location of a previously flashed visual cue in response to the fixation point offset. In the self-timed MS task, monkeys were rewarded for making a self-initiated saccade within a predetermined time interval following the cue. Infusion of a small amount of a D1 or D2 antagonist led to early saccades in the self-timed, but not the triggered MS tasks, while infusion of DA agonists produced no consistent effect. We also found that local administration of nicotinic but not muscarinic acetylcholine receptor agonists and antagonists altered the timing of self-initiated saccades. Our data suggest that the timing of self-initiated movements may be regulated by the balance of signals in the direct and indirect basal ganglia pathways, as well as that between both hemispheres of the brain.","we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task., To investigate the role of striatal DA in self-timing",0.45643153526970953,to|investigate|the|role|of|striatal|da|in|self|timing,10,PART|VERB|DET|NOUN|ADP|ADJ|NOUN|ADP|NOUN|NOUN,mixed,DA receptor,UMLS:C0034798,T103,27651148,27651148
mm_0063726,mm_0063726_p04,syntactic_reordering,"To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task.","Striatal dopamine modulates timing of self-initiated saccades The ability to adjust movement timing is essential in daily life. Explorations of the underlying neural mechanisms have reported a gradual increase or decrease in neuronal activity prior to self-timed movements within the cortico - basal ganglia loop. Previous studies in both humans and animals have shown that endogenous dopamine (DA) plays a modulatory role in self-timing. However, the specific site of dopaminergic regulation remains elusive because the systemic application of DA - related substances can directly alter both cortical and subcortical neuronal activities. To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task. In the conventional, triggered MS task, animals made a saccade to the location of a previously flashed visual cue in response to the fixation point offset. In the self-timed MS task, monkeys were rewarded for making a self-initiated saccade within a predetermined time interval following the cue. Infusion of a small amount of a D1 or D2 antagonist led to early saccades in the self-timed, but not the triggered MS tasks, while infusion of DA agonists produced no consistent effect. We also found that local administration of nicotinic but not muscarinic acetylcholine receptor agonists and antagonists altered the timing of self-initiated saccades. Our data suggest that the timing of self-initiated movements may be regulated by the balance of signals in the direct and indirect basal ganglia pathways, as well as that between both hemispheres of the brain.","we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task., To investigate the role of striatal DA in self-timing",0.45643153526970953,to|investigate|the|role|of|striatal|da|in|self|timing,10,PART|VERB|DET|NOUN|ADP|ADJ|NOUN|ADP|NOUN|NOUN,mixed,DA receptor,UMLS:C0034798,T103,27651148,27651148
mm_0063726,mm_0063726_p05,controlled_paraphrase,"To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task.","Striatal dopamine modulates timing of self-initiated saccades The ability to adjust movement timing is essential in daily life. Explorations of the underlying neural mechanisms have reported a gradual increase or decrease in neuronal activity prior to self-timed movements within the cortico - basal ganglia loop. Previous studies in both humans and animals have shown that endogenous dopamine (DA) plays a modulatory role in self-timing. However, the specific site of dopaminergic regulation remains elusive because the systemic application of DA - related substances can directly alter both cortical and subcortical neuronal activities. To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task. In the conventional, triggered MS task, animals made a saccade to the location of a previously flashed visual cue in response to the fixation point offset. In the self-timed MS task, monkeys were rewarded for making a self-initiated saccade within a predetermined time interval following the cue. Infusion of a small amount of a D1 or D2 antagonist led to early saccades in the self-timed, but not the triggered MS tasks, while infusion of DA agonists produced no consistent effect. We also found that local administration of nicotinic but not muscarinic acetylcholine receptor agonists and antagonists altered the timing of self-initiated saccades. Our data suggest that the timing of self-initiated movements may be regulated by the balance of signals in the direct and indirect basal ganglia pathways, as well as that between both hemispheres of the brain.",The role of striatal DA in self-timing was investigated by injecting DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task.,0.14107883817427386,was|investigated|by|injecting,4,AUX|VERB|ADP|VERB,mixed,DA receptor,UMLS:C0034798,T103,27651148,27651148
mm_0063726,mm_0063726_p06,controlled_paraphrase,"To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task.","Striatal dopamine modulates timing of self-initiated saccades The ability to adjust movement timing is essential in daily life. Explorations of the underlying neural mechanisms have reported a gradual increase or decrease in neuronal activity prior to self-timed movements within the cortico - basal ganglia loop. Previous studies in both humans and animals have shown that endogenous dopamine (DA) plays a modulatory role in self-timing. However, the specific site of dopaminergic regulation remains elusive because the systemic application of DA - related substances can directly alter both cortical and subcortical neuronal activities. To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task. In the conventional, triggered MS task, animals made a saccade to the location of a previously flashed visual cue in response to the fixation point offset. In the self-timed MS task, monkeys were rewarded for making a self-initiated saccade within a predetermined time interval following the cue. Infusion of a small amount of a D1 or D2 antagonist led to early saccades in the self-timed, but not the triggered MS tasks, while infusion of DA agonists produced no consistent effect. We also found that local administration of nicotinic but not muscarinic acetylcholine receptor agonists and antagonists altered the timing of self-initiated saccades. Our data suggest that the timing of self-initiated movements may be regulated by the balance of signals in the direct and indirect basal ganglia pathways, as well as that between both hemispheres of the brain.",The role of striatal DA in self-timing was investigated by injecting DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task.,0.14107883817427386,was|investigated|by|injecting,4,AUX|VERB|ADP|VERB,mixed,DA receptor,UMLS:C0034798,T103,27651148,27651148
mm_0063726,mm_0063726_p07,back_translation,"To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task.","Striatal dopamine modulates timing of self-initiated saccades The ability to adjust movement timing is essential in daily life. Explorations of the underlying neural mechanisms have reported a gradual increase or decrease in neuronal activity prior to self-timed movements within the cortico - basal ganglia loop. Previous studies in both humans and animals have shown that endogenous dopamine (DA) plays a modulatory role in self-timing. However, the specific site of dopaminergic regulation remains elusive because the systemic application of DA - related substances can directly alter both cortical and subcortical neuronal activities. To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task. In the conventional, triggered MS task, animals made a saccade to the location of a previously flashed visual cue in response to the fixation point offset. In the self-timed MS task, monkeys were rewarded for making a self-initiated saccade within a predetermined time interval following the cue. Infusion of a small amount of a D1 or D2 antagonist led to early saccades in the self-timed, but not the triggered MS tasks, while infusion of DA agonists produced no consistent effect. We also found that local administration of nicotinic but not muscarinic acetylcholine receptor agonists and antagonists altered the timing of self-initiated saccades. Our data suggest that the timing of self-initiated movements may be regulated by the balance of signals in the direct and indirect basal ganglia pathways, as well as that between both hemispheres of the brain.","To investigate the role of the striatal DA in self-timing, we injected locally DA receptor agonists or antagonists into the layer of two female monkeys (Macaca fuscata), while performing two versions of the memory-guided Sakkade (MS) task.",0.16182572614107885,the|injected|layer|performing|sakkade,5,DET|VERB|NOUN|VERB|NOUN,mixed,DA receptor,UMLS:C0034798,T103,27651148,27651148
mm_0063726,mm_0063726_p08,back_translation,"To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task.","Striatal dopamine modulates timing of self-initiated saccades The ability to adjust movement timing is essential in daily life. Explorations of the underlying neural mechanisms have reported a gradual increase or decrease in neuronal activity prior to self-timed movements within the cortico - basal ganglia loop. Previous studies in both humans and animals have shown that endogenous dopamine (DA) plays a modulatory role in self-timing. However, the specific site of dopaminergic regulation remains elusive because the systemic application of DA - related substances can directly alter both cortical and subcortical neuronal activities. To investigate the role of striatal DA in self-timing, we locally injected DA receptor agonists or antagonists into the striatum of two female monkeys (Macaca fuscata) while they performed two versions of the memory-guided saccade (MS) task. In the conventional, triggered MS task, animals made a saccade to the location of a previously flashed visual cue in response to the fixation point offset. In the self-timed MS task, monkeys were rewarded for making a self-initiated saccade within a predetermined time interval following the cue. Infusion of a small amount of a D1 or D2 antagonist led to early saccades in the self-timed, but not the triggered MS tasks, while infusion of DA agonists produced no consistent effect. We also found that local administration of nicotinic but not muscarinic acetylcholine receptor agonists and antagonists altered the timing of self-initiated saccades. Our data suggest that the timing of self-initiated movements may be regulated by the balance of signals in the direct and indirect basal ganglia pathways, as well as that between both hemispheres of the brain.","To investigate the role of the striatal DA in self-timing, we injected locally DA receptor agonists or antagonists into the layer of two female monkeys (Macaca fuscata), while performing two versions of the memory-guided Sakkade (MS) task.",0.16182572614107885,the|injected|layer|performing|sakkade,5,DET|VERB|NOUN|VERB|NOUN,mixed,DA receptor,UMLS:C0034798,T103,27651148,27651148
mm_0102157,mm_0102157_p01,synonym_substitution,The DNA - DNA relatedness value between strain SYP-A7299T and A.,"Arthrobacter ginkgonis sp. nov., an actinomycete isolated from rhizosphere of Ginkgo biloba L A Gram-stain-positive, aerobic actinobacterial strain (designated SYP-A7299T), which displayed a rod-coccus growth lifecycle, was isolated from the rhizosphere of Ginkgo biloba L. Phylogenetic analyses based on 16S rRNA gene sequences indicated that strain SYP-A7299T belongs to the genus Arthrobacter and is most closely related to Arthrobacter halodurans JSM 078085T (97.4 % 16S rRNA gene sequence similarity). The DNA - DNA relatedness value between strain SYP-A7299T and A. halodurans JSM 078085T was 37 % ±2.9. The cell-wall peptidoglycan was A4α, and glucose and galactose were whole-cell sugars. The polar lipids consisted of diphosphatidylglycerol, phosphatidylglycerol, phosphatidylinositol, two glycolipids and an unknown polar lipid. The major menaquinone were MK-8(H2) (72 %) and MK-9(H2) (28 %), and the predominant cellular fatty acids were anteiso-C15: 0, iso-C15: 0 and anteiso-C17: 0. The DNA G+C content was 68.9 mol%. Based on the morphological, physiological, biochemical and chemotaxonomic characters presented in this study, strain SYP-A7299T represents a novel species of the genus Arthrobacter, for which the name Arthrobacter ginkgonis sp. nov. is proposed. The type strain is SYP-A7299T (=DSM 100491T=KCTC 39 592T).",The DNA - DNA relatedness value between strain SYP - A7299T and angstrom .,0.14864864864864866,angstrom,1,PROPN,noun,DNA,UMLS:C0012854,T103,27902303,27902303
mm_0102157,mm_0102157_p02,synonym_substitution,The DNA - DNA relatedness value between strain SYP-A7299T and A.,"Arthrobacter ginkgonis sp. nov., an actinomycete isolated from rhizosphere of Ginkgo biloba L A Gram-stain-positive, aerobic actinobacterial strain (designated SYP-A7299T), which displayed a rod-coccus growth lifecycle, was isolated from the rhizosphere of Ginkgo biloba L. Phylogenetic analyses based on 16S rRNA gene sequences indicated that strain SYP-A7299T belongs to the genus Arthrobacter and is most closely related to Arthrobacter halodurans JSM 078085T (97.4 % 16S rRNA gene sequence similarity). The DNA - DNA relatedness value between strain SYP-A7299T and A. halodurans JSM 078085T was 37 % ±2.9. The cell-wall peptidoglycan was A4α, and glucose and galactose were whole-cell sugars. The polar lipids consisted of diphosphatidylglycerol, phosphatidylglycerol, phosphatidylinositol, two glycolipids and an unknown polar lipid. The major menaquinone were MK-8(H2) (72 %) and MK-9(H2) (28 %), and the predominant cellular fatty acids were anteiso-C15: 0, iso-C15: 0 and anteiso-C17: 0. The DNA G+C content was 68.9 mol%. Based on the morphological, physiological, biochemical and chemotaxonomic characters presented in this study, strain SYP-A7299T represents a novel species of the genus Arthrobacter, for which the name Arthrobacter ginkgonis sp. nov. is proposed. The type strain is SYP-A7299T (=DSM 100491T=KCTC 39 592T).",The DNA - DNA relatedness value between form SYP - A7299T and A .,0.12307692307692308,form,1,VERB,verb,DNA,UMLS:C0012854,T103,27902303,27902303
mm_0102157,mm_0102157_p05,controlled_paraphrase,The DNA - DNA relatedness value between strain SYP-A7299T and A.,"Arthrobacter ginkgonis sp. nov., an actinomycete isolated from rhizosphere of Ginkgo biloba L A Gram-stain-positive, aerobic actinobacterial strain (designated SYP-A7299T), which displayed a rod-coccus growth lifecycle, was isolated from the rhizosphere of Ginkgo biloba L. Phylogenetic analyses based on 16S rRNA gene sequences indicated that strain SYP-A7299T belongs to the genus Arthrobacter and is most closely related to Arthrobacter halodurans JSM 078085T (97.4 % 16S rRNA gene sequence similarity). The DNA - DNA relatedness value between strain SYP-A7299T and A. halodurans JSM 078085T was 37 % ±2.9. The cell-wall peptidoglycan was A4α, and glucose and galactose were whole-cell sugars. The polar lipids consisted of diphosphatidylglycerol, phosphatidylglycerol, phosphatidylinositol, two glycolipids and an unknown polar lipid. The major menaquinone were MK-8(H2) (72 %) and MK-9(H2) (28 %), and the predominant cellular fatty acids were anteiso-C15: 0, iso-C15: 0 and anteiso-C17: 0. The DNA G+C content was 68.9 mol%. Based on the morphological, physiological, biochemical and chemotaxonomic characters presented in this study, strain SYP-A7299T represents a novel species of the genus Arthrobacter, for which the name Arthrobacter ginkgonis sp. nov. is proposed. The type strain is SYP-A7299T (=DSM 100491T=KCTC 39 592T).",A. was found to have a higher DNA - DNA relatedness value than strain SYP-A7299T.,0.4691358024691358,a|was|found|to|have|higher|than,7,PRON|AUX|VERB|PART|VERB|ADJ|ADP,mixed,DNA,UMLS:C0012854,T103,27902303,27902303
mm_0102157,mm_0102157_p06,controlled_paraphrase,The DNA - DNA relatedness value between strain SYP-A7299T and A.,"Arthrobacter ginkgonis sp. nov., an actinomycete isolated from rhizosphere of Ginkgo biloba L A Gram-stain-positive, aerobic actinobacterial strain (designated SYP-A7299T), which displayed a rod-coccus growth lifecycle, was isolated from the rhizosphere of Ginkgo biloba L. Phylogenetic analyses based on 16S rRNA gene sequences indicated that strain SYP-A7299T belongs to the genus Arthrobacter and is most closely related to Arthrobacter halodurans JSM 078085T (97.4 % 16S rRNA gene sequence similarity). The DNA - DNA relatedness value between strain SYP-A7299T and A. halodurans JSM 078085T was 37 % ±2.9. The cell-wall peptidoglycan was A4α, and glucose and galactose were whole-cell sugars. The polar lipids consisted of diphosphatidylglycerol, phosphatidylglycerol, phosphatidylinositol, two glycolipids and an unknown polar lipid. The major menaquinone were MK-8(H2) (72 %) and MK-9(H2) (28 %), and the predominant cellular fatty acids were anteiso-C15: 0, iso-C15: 0 and anteiso-C17: 0. The DNA G+C content was 68.9 mol%. Based on the morphological, physiological, biochemical and chemotaxonomic characters presented in this study, strain SYP-A7299T represents a novel species of the genus Arthrobacter, for which the name Arthrobacter ginkgonis sp. nov. is proposed. The type strain is SYP-A7299T (=DSM 100491T=KCTC 39 592T).",A. was found to have a higher DNA - DNA relatedness value than strain SYP-A7299T.,0.4691358024691358,a|was|found|to|have|higher|than,7,PRON|AUX|VERB|PART|VERB|ADJ|ADP,mixed,DNA,UMLS:C0012854,T103,27902303,27902303
mm_0102157,mm_0102157_p07,back_translation,The DNA - DNA relatedness value between strain SYP-A7299T and A.,"Arthrobacter ginkgonis sp. nov., an actinomycete isolated from rhizosphere of Ginkgo biloba L A Gram-stain-positive, aerobic actinobacterial strain (designated SYP-A7299T), which displayed a rod-coccus growth lifecycle, was isolated from the rhizosphere of Ginkgo biloba L. Phylogenetic analyses based on 16S rRNA gene sequences indicated that strain SYP-A7299T belongs to the genus Arthrobacter and is most closely related to Arthrobacter halodurans JSM 078085T (97.4 % 16S rRNA gene sequence similarity). The DNA - DNA relatedness value between strain SYP-A7299T and A. halodurans JSM 078085T was 37 % ±2.9. The cell-wall peptidoglycan was A4α, and glucose and galactose were whole-cell sugars. The polar lipids consisted of diphosphatidylglycerol, phosphatidylglycerol, phosphatidylinositol, two glycolipids and an unknown polar lipid. The major menaquinone were MK-8(H2) (72 %) and MK-9(H2) (28 %), and the predominant cellular fatty acids were anteiso-C15: 0, iso-C15: 0 and anteiso-C17: 0. The DNA G+C content was 68.9 mol%. Based on the morphological, physiological, biochemical and chemotaxonomic characters presented in this study, strain SYP-A7299T represents a novel species of the genus Arthrobacter, for which the name Arthrobacter ginkgonis sp. nov. is proposed. The type strain is SYP-A7299T (=DSM 100491T=KCTC 39 592T).",DNA related value between strain SYP-A7299T and strain A.,0.328125,related|strain,2,VERB|NOUN,mixed,DNA,UMLS:C0012854,T103,27902303,27902303
mm_0102157,mm_0102157_p08,back_translation,The DNA - DNA relatedness value between strain SYP-A7299T and A.,"Arthrobacter ginkgonis sp. nov., an actinomycete isolated from rhizosphere of Ginkgo biloba L A Gram-stain-positive, aerobic actinobacterial strain (designated SYP-A7299T), which displayed a rod-coccus growth lifecycle, was isolated from the rhizosphere of Ginkgo biloba L. Phylogenetic analyses based on 16S rRNA gene sequences indicated that strain SYP-A7299T belongs to the genus Arthrobacter and is most closely related to Arthrobacter halodurans JSM 078085T (97.4 % 16S rRNA gene sequence similarity). The DNA - DNA relatedness value between strain SYP-A7299T and A. halodurans JSM 078085T was 37 % ±2.9. The cell-wall peptidoglycan was A4α, and glucose and galactose were whole-cell sugars. The polar lipids consisted of diphosphatidylglycerol, phosphatidylglycerol, phosphatidylinositol, two glycolipids and an unknown polar lipid. The major menaquinone were MK-8(H2) (72 %) and MK-9(H2) (28 %), and the predominant cellular fatty acids were anteiso-C15: 0, iso-C15: 0 and anteiso-C17: 0. The DNA G+C content was 68.9 mol%. Based on the morphological, physiological, biochemical and chemotaxonomic characters presented in this study, strain SYP-A7299T represents a novel species of the genus Arthrobacter, for which the name Arthrobacter ginkgonis sp. nov. is proposed. The type strain is SYP-A7299T (=DSM 100491T=KCTC 39 592T).",DNA related value between strain SYP-A7299T and strain A.,0.328125,related|strain,2,VERB|NOUN,mixed,DNA,UMLS:C0012854,T103,27902303,27902303
mm_0014062,mm_0014062_p01,synonym_substitution,Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.,"Uveitis in children The review provides updates on novel risk markers for the development of pediatric inflammatory uveitis and a severe disease course, on treatment of refractory disease, and on the measurement of visual outcomes. There are several new genetic markers, biomarkers, and clinical factors that may influence a child's uveitis disease course. It is important to identify children at risk for poor visual outcomes and who are refractory to traditional therapy. Racial disparities have recently been reported. We describe agents of potential benefit. In addition, we discuss the importance of patient reported outcomes in this population. Uveitis can lead to vision-threatening complications. Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.",Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to amend outcomes .,0.05511811023622047,amend,1,VERB,verb,severe uveitis course,UMLS:C0242656,T038,27328333,27328333
mm_0014062,mm_0014062_p02,synonym_substitution,Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.,"Uveitis in children The review provides updates on novel risk markers for the development of pediatric inflammatory uveitis and a severe disease course, on treatment of refractory disease, and on the measurement of visual outcomes. There are several new genetic markers, biomarkers, and clinical factors that may influence a child's uveitis disease course. It is important to identify children at risk for poor visual outcomes and who are refractory to traditional therapy. Racial disparities have recently been reported. We describe agents of potential benefit. In addition, we discuss the importance of patient reported outcomes in this population. Uveitis can lead to vision-threatening complications. Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.",Timely and aggressive treatment of children identified to be at chance for a severe uveitis course may lead to improved outcomes .,0.05384615384615385,chance,1,NOUN,noun,severe uveitis course,UMLS:C0242656,T038,27328333,27328333
mm_0014062,mm_0014062_p05,controlled_paraphrase,Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.,"Uveitis in children The review provides updates on novel risk markers for the development of pediatric inflammatory uveitis and a severe disease course, on treatment of refractory disease, and on the measurement of visual outcomes. There are several new genetic markers, biomarkers, and clinical factors that may influence a child's uveitis disease course. It is important to identify children at risk for poor visual outcomes and who are refractory to traditional therapy. Racial disparities have recently been reported. We describe agents of potential benefit. In addition, we discuss the importance of patient reported outcomes in this population. Uveitis can lead to vision-threatening complications. Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.",The treatment of children who are at risk for a severe uveitis course early and aggressively may result in better outcomes.,0.5275590551181102,the|who|are|early|and|aggressively|result|in|better,9,PRON|PRON|AUX|ADJ|CCONJ|ADV|VERB|ADP|ADJ,mixed,severe uveitis course,UMLS:C0242656,T038,27328333,27328333
mm_0014062,mm_0014062_p06,controlled_paraphrase,Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.,"Uveitis in children The review provides updates on novel risk markers for the development of pediatric inflammatory uveitis and a severe disease course, on treatment of refractory disease, and on the measurement of visual outcomes. There are several new genetic markers, biomarkers, and clinical factors that may influence a child's uveitis disease course. It is important to identify children at risk for poor visual outcomes and who are refractory to traditional therapy. Racial disparities have recently been reported. We describe agents of potential benefit. In addition, we discuss the importance of patient reported outcomes in this population. Uveitis can lead to vision-threatening complications. Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.",The treatment of children who are at risk for a severe uveitis course early and aggressively may result in better outcomes.,0.5275590551181102,the|who|are|early|and|aggressively|result|in|better,9,PRON|PRON|AUX|ADJ|CCONJ|ADV|VERB|ADP|ADJ,mixed,severe uveitis course,UMLS:C0242656,T038,27328333,27328333
mm_0014062,mm_0014062_p07,back_translation,Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.,"Uveitis in children The review provides updates on novel risk markers for the development of pediatric inflammatory uveitis and a severe disease course, on treatment of refractory disease, and on the measurement of visual outcomes. There are several new genetic markers, biomarkers, and clinical factors that may influence a child's uveitis disease course. It is important to identify children at risk for poor visual outcomes and who are refractory to traditional therapy. Racial disparities have recently been reported. We describe agents of potential benefit. In addition, we discuss the importance of patient reported outcomes in this population. Uveitis can lead to vision-threatening complications. Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.",A timely and aggressive treatment of children at risk for a severe uveitis course may lead to improved results.,0.2125984251968504,a|results,2,DET|NOUN,mixed,severe uveitis course,UMLS:C0242656,T038,27328333,27328333
mm_0014062,mm_0014062_p08,back_translation,Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.,"Uveitis in children The review provides updates on novel risk markers for the development of pediatric inflammatory uveitis and a severe disease course, on treatment of refractory disease, and on the measurement of visual outcomes. There are several new genetic markers, biomarkers, and clinical factors that may influence a child's uveitis disease course. It is important to identify children at risk for poor visual outcomes and who are refractory to traditional therapy. Racial disparities have recently been reported. We describe agents of potential benefit. In addition, we discuss the importance of patient reported outcomes in this population. Uveitis can lead to vision-threatening complications. Timely and aggressive treatment of children identified to be at risk for a severe uveitis course may lead to improved outcomes.",A timely and aggressive treatment of children at risk for a severe uveitis course may lead to improved results.,0.2125984251968504,a|results,2,DET|NOUN,mixed,severe uveitis course,UMLS:C0242656,T038,27328333,27328333
mm_0095979,mm_0095979_p01,synonym_substitution,Child death and maternal psychosis-like experiences in 44 low- and middle-income countries: The role of depression Studies on the effect of child death on the mental wellbeing of women in low- and middle-income countries (LMICs) are scarce despite the high child mortality rates.,"Child death and maternal psychosis-like experiences in 44 low- and middle-income countries: The role of depression Studies on the effect of child death on the mental wellbeing of women in low- and middle-income countries (LMICs) are scarce despite the high child mortality rates. Thus, the aim of the current study was to assess the association between child death and psychosis-like experiences (PLEs), as well as the role of depression in this association. Data from 44 LMICs which participated in the World Health Survey (WHS) were analyzed. A total of 59,444 women who ever gave birth, aged 18-49 years, without a self-reported lifetime psychosis diagnosis, were included in the analysis. The World Mental Health Survey version of the Composite International Diagnostic Interview (CIDI) was used to establish the diagnosis of past 12- month DSM-IV depression, and assess four positive psychotic symptoms. Depression was defined as self-reported lifetime depression diagnosis and/or past 12- month depression. Multivariable logistic regression analyses were performed. After adjustment for potential confounders, women who experienced child death had higher odds for all types of PLEs (when unadjusted for depression) (OR 1.20-1.71; p<0.05) and depression (OR =1.64; 95% CI =1.39-1.93). When adjusted for depression, only delusion of control was strongly associated with child death (OR =1.54; 95% CI =1.20-1.97). Child death may be an important determinant of mental wellbeing among women in LMICs. Given the known adverse health outcomes associated with PLEs and depression, as well as the co-occurrence of these symptoms, mental health care may be particularly important for mothers who have experienced child loss in LMICs.",Child death and maternal psychosis - wish experiences in 44 low - and middle - income countries : The role of depression Studies on the effect of child death on the mental wellbeing of women in low - and middle - income countries ( LMICs ) are scarce despite the high child mortality rates .,0.05154639175257732,wish,1,VERB,verb,maternal,UMLS:C1858460,T033,27863934,27863934
mm_0095979,mm_0095979_p02,synonym_substitution,Child death and maternal psychosis-like experiences in 44 low- and middle-income countries: The role of depression Studies on the effect of child death on the mental wellbeing of women in low- and middle-income countries (LMICs) are scarce despite the high child mortality rates.,"Child death and maternal psychosis-like experiences in 44 low- and middle-income countries: The role of depression Studies on the effect of child death on the mental wellbeing of women in low- and middle-income countries (LMICs) are scarce despite the high child mortality rates. Thus, the aim of the current study was to assess the association between child death and psychosis-like experiences (PLEs), as well as the role of depression in this association. Data from 44 LMICs which participated in the World Health Survey (WHS) were analyzed. A total of 59,444 women who ever gave birth, aged 18-49 years, without a self-reported lifetime psychosis diagnosis, were included in the analysis. The World Mental Health Survey version of the Composite International Diagnostic Interview (CIDI) was used to establish the diagnosis of past 12- month DSM-IV depression, and assess four positive psychotic symptoms. Depression was defined as self-reported lifetime depression diagnosis and/or past 12- month depression. Multivariable logistic regression analyses were performed. After adjustment for potential confounders, women who experienced child death had higher odds for all types of PLEs (when unadjusted for depression) (OR 1.20-1.71; p<0.05) and depression (OR =1.64; 95% CI =1.39-1.93). When adjusted for depression, only delusion of control was strongly associated with child death (OR =1.54; 95% CI =1.20-1.97). Child death may be an important determinant of mental wellbeing among women in LMICs. Given the known adverse health outcomes associated with PLEs and depression, as well as the co-occurrence of these symptoms, mental health care may be particularly important for mothers who have experienced child loss in LMICs.",Child death and maternal psychosis - like experiences in 44 low - and middle - income countries : The role of depression Studies on the effect of child death on the mental wellbeing of charwoman in low - and middle - income countries ( LMICs ) are scarce despite the high child mortality rates .,0.0576271186440678,charwoman,1,NOUN,noun,maternal,UMLS:C1858460,T033,27863934,27863934
