instance_id,model_name,perturbation_type,linguistic_category,mean_lexical_change_magnitude,n_variants,n_clusters,cluster_distribution,semantic_entropy,normalised_semantic_entropy,mean_accuracy
mm_0112509,PubMedBERT,syntactic_reordering,modifier,0.06857142857142857,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0112789,BERT-base,controlled_paraphrase,mixed,0.3606194690265487,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0112789,BERT-base,synonym_substitution,verb,0.06382978723404255,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0112789,BERT-base,syntactic_reordering,modifier,0.5619469026548672,3,2,"{""C1447749"": 1, ""C0265267"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0112789,BioBERT,controlled_paraphrase,mixed,0.3606194690265487,3,1,"{""C0032914"": 3}",-0.0,-0.0,0.0
mm_0112789,BioBERT,synonym_substitution,verb,0.06382978723404255,2,1,"{""C0032914"": 2}",-0.0,-0.0,0.0
mm_0112789,BioBERT,syntactic_reordering,modifier,0.5619469026548672,3,2,"{""C0032914"": 1, ""C1861172"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0112789,PubMedBERT,controlled_paraphrase,mixed,0.3606194690265487,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0112789,PubMedBERT,synonym_substitution,verb,0.06382978723404255,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0112789,PubMedBERT,syntactic_reordering,modifier,0.5619469026548672,3,2,"{""C1447749"": 1, ""C1839576"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0112894,BERT-base,back_translation,mixed,0.2950191570881226,3,2,"{""UMLS:C0242193"": 1, ""UMLS:C1283169"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0112894,BERT-base,controlled_paraphrase,mixed,0.2785087719298246,3,2,"{""UMLS:C0242193"": 1, ""UMLS:C1283169"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0112894,BERT-base,synonym_substitution,noun,0.05194805194805195,2,1,"{""UMLS:C0242193"": 2}",-0.0,-0.0,0.0
mm_0112894,BioBERT,back_translation,mixed,0.2950191570881226,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0112894,BioBERT,controlled_paraphrase,mixed,0.2785087719298246,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0112894,BioBERT,synonym_substitution,noun,0.05194805194805195,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0112894,PubMedBERT,back_translation,mixed,0.2950191570881226,3,2,"{""C1447749"": 1, ""C1839576"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0112894,PubMedBERT,controlled_paraphrase,mixed,0.2785087719298246,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0112894,PubMedBERT,synonym_substitution,noun,0.05194805194805195,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0113609,BERT-base,back_translation,mixed,0.24609375,3,1,"{""C1739108"": 3}",-0.0,-0.0,0.0
mm_0113609,BERT-base,controlled_paraphrase,mixed,0.29296875,3,2,"{""C1739108"": 1, ""C0019682"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0113609,BERT-base,synonym_substitution,modifier,0.05223880597014925,2,1,"{""C1739108"": 2}",-0.0,-0.0,0.0
mm_0113609,BioBERT,back_translation,mixed,0.24609375,3,2,"{""C5392105"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0113609,BioBERT,controlled_paraphrase,mixed,0.29296875,3,2,"{""C5392105"": 1, ""C1839576"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0113609,BioBERT,synonym_substitution,modifier,0.05223880597014925,2,1,"{""C5392105"": 2}",-0.0,-0.0,0.0
mm_0113609,PubMedBERT,back_translation,mixed,0.24609375,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0113609,PubMedBERT,controlled_paraphrase,mixed,0.29296875,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0113609,PubMedBERT,synonym_substitution,modifier,0.05223880597014925,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0114471,BERT-base,controlled_paraphrase,mixed,0.11728395061728394,3,1,"{""C0035321"": 3}",-0.0,-0.0,0.0
mm_0114471,BERT-base,synonym_substitution,function_word,0.05555555555555555,2,1,"{""C0035321"": 2}",-0.0,-0.0,0.0
mm_0114471,BioBERT,controlled_paraphrase,mixed,0.11728395061728394,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0114471,BioBERT,synonym_substitution,function_word,0.05555555555555555,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0114471,PubMedBERT,controlled_paraphrase,mixed,0.11728395061728394,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0114471,PubMedBERT,synonym_substitution,function_word,0.05555555555555555,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0115142,BERT-base,back_translation,mixed,0.28135593220338984,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0115142,BERT-base,controlled_paraphrase,mixed,0.341296928327645,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0115142,BioBERT,back_translation,mixed,0.28135593220338984,3,1,"{""C0265267"": 3}",-0.0,-0.0,0.0
mm_0115142,BioBERT,controlled_paraphrase,mixed,0.341296928327645,3,1,"{""C0265267"": 3}",-0.0,-0.0,0.0
mm_0115142,PubMedBERT,back_translation,mixed,0.28135593220338984,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0115142,PubMedBERT,controlled_paraphrase,mixed,0.341296928327645,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0116349,BERT-base,back_translation,mixed,0.2,3,2,"{""UMLS:C1283169"": 1, ""C1431519"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0116349,BERT-base,synonym_substitution,verb,0.056760204081632654,3,1,"{""UMLS:C1283169"": 3}",-0.0,-0.0,0.0
mm_0116349,BioBERT,back_translation,mixed,0.2,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0116349,BioBERT,synonym_substitution,verb,0.056760204081632654,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0116349,PubMedBERT,back_translation,mixed,0.2,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0116349,PubMedBERT,synonym_substitution,verb,0.056760204081632654,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0116426,BERT-base,back_translation,mixed,0.16759776536312848,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0116426,BERT-base,controlled_paraphrase,mixed,0.4640718562874252,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0116426,BERT-base,synonym_substitution,noun,0.08383233532934131,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0116426,BioBERT,back_translation,mixed,0.16759776536312848,3,1,"{""UMLS:C0919821"": 3}",-0.0,-0.0,0.0
mm_0116426,BioBERT,controlled_paraphrase,mixed,0.4640718562874252,3,1,"{""UMLS:C0919821"": 3}",-0.0,-0.0,0.0
mm_0116426,BioBERT,synonym_substitution,noun,0.08383233532934131,2,1,"{""UMLS:C0919821"": 2}",-0.0,-0.0,0.0
mm_0116426,PubMedBERT,back_translation,mixed,0.16759776536312848,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0116426,PubMedBERT,controlled_paraphrase,mixed,0.4640718562874252,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0116426,PubMedBERT,synonym_substitution,noun,0.08383233532934131,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0116620,BERT-base,back_translation,mixed,0.07692307692307693,3,1,"{""UMLS:C0358514"": 3}",-0.0,-0.0,0.0
mm_0116620,BERT-base,synonym_substitution,modifier,0.16551724137931034,2,1,"{""UMLS:C0358514"": 2}",-0.0,-0.0,0.0
mm_0116620,BERT-base,synonym_substitution,noun,0.16666666666666666,2,1,"{""UMLS:C0358514"": 2}",-0.0,-0.0,0.0
mm_0116620,BioBERT,back_translation,mixed,0.07692307692307693,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0116620,BioBERT,synonym_substitution,modifier,0.16551724137931034,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0116620,BioBERT,synonym_substitution,noun,0.16666666666666666,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0116620,PubMedBERT,back_translation,mixed,0.07692307692307693,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0116620,PubMedBERT,synonym_substitution,modifier,0.16551724137931034,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0116620,PubMedBERT,synonym_substitution,noun,0.16666666666666666,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0117264,BERT-base,back_translation,mixed,0.13989637305699482,3,2,"{""UMLS:C1257990"": 1, ""UMLS:C0752046"": 2}",0.9182958340544896,0.579380164285695,0.6666666666666666
mm_0117264,BERT-base,controlled_paraphrase,mixed,0.18446601941747573,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0117264,BERT-base,synonym_substitution,noun,0.07655502392344497,3,2,"{""UMLS:C1257990"": 2, ""UMLS:C0752046"": 1}",0.9182958340544896,0.579380164285695,0.3333333333333333
mm_0117264,BioBERT,back_translation,mixed,0.13989637305699482,3,1,"{""UMLS:C0752046"": 3}",-0.0,-0.0,1.0
mm_0117264,BioBERT,controlled_paraphrase,mixed,0.18446601941747573,3,1,"{""UMLS:C0752046"": 3}",-0.0,-0.0,1.0
mm_0117264,BioBERT,synonym_substitution,noun,0.07655502392344497,3,1,"{""UMLS:C0752046"": 3}",-0.0,-0.0,1.0
mm_0117264,PubMedBERT,back_translation,mixed,0.13989637305699482,3,1,"{""UMLS:C0752046"": 3}",-0.0,-0.0,1.0
mm_0117264,PubMedBERT,controlled_paraphrase,mixed,0.18446601941747573,3,1,"{""UMLS:C0752046"": 3}",-0.0,-0.0,1.0
mm_0117264,PubMedBERT,synonym_substitution,noun,0.07655502392344497,3,1,"{""UMLS:C0752046"": 3}",-0.0,-0.0,1.0
mm_0117559,BERT-base,back_translation,mixed,0.21014492753623187,3,2,"{""C1868801"": 1, ""C1700928"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0117559,BERT-base,controlled_paraphrase,mixed,0.4384057971014493,3,2,"{""C1868801"": 2, ""C1700928"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0117559,BERT-base,synonym_substitution,noun,0.07142857142857142,2,1,"{""C1868801"": 2}",-0.0,-0.0,0.0
mm_0117559,BERT-base,synonym_substitution,verb,0.05755395683453238,2,1,"{""C1868801"": 2}",-0.0,-0.0,0.0
mm_0117559,BERT-base,syntactic_reordering,mixed,0.5797101449275363,2,2,"{""C1868801"": 1, ""UMLS:C0242193"": 1}",1.0,1.0,0.0
mm_0117559,BioBERT,back_translation,mixed,0.21014492753623187,3,2,"{""C0920253"": 1, ""C0030201"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0117559,BioBERT,controlled_paraphrase,mixed,0.4384057971014493,3,2,"{""C0920253"": 1, ""C1700928"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0117559,BioBERT,synonym_substitution,noun,0.07142857142857142,2,1,"{""C0920253"": 2}",-0.0,-0.0,0.0
mm_0117559,BioBERT,synonym_substitution,verb,0.05755395683453238,2,2,"{""C0920253"": 1, ""C0030201"": 1}",1.0,1.0,0.0
mm_0117559,BioBERT,syntactic_reordering,mixed,0.5797101449275363,2,2,"{""C0920253"": 1, ""UMLS:C1707887"": 1}",1.0,1.0,0.0
mm_0117559,PubMedBERT,back_translation,mixed,0.21014492753623187,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0117559,PubMedBERT,controlled_paraphrase,mixed,0.4384057971014493,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0117559,PubMedBERT,synonym_substitution,noun,0.07142857142857142,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0117559,PubMedBERT,synonym_substitution,verb,0.05755395683453238,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0117559,PubMedBERT,syntactic_reordering,mixed,0.5797101449275363,2,2,"{""C1839576"": 1, ""UMLS:C0241311"": 1}",1.0,1.0,0.5
mm_0119071,BERT-base,back_translation,mixed,0.21311475409836064,3,2,"{""C1447749"": 1, ""UMLS:C1257990"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0119071,BERT-base,controlled_paraphrase,mixed,0.21871473810650457,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0119071,BioBERT,back_translation,mixed,0.21311475409836064,3,2,"{""C5392105"": 1, ""C0027609"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0119071,BioBERT,controlled_paraphrase,mixed,0.21871473810650457,3,3,"{""C5392105"": 1, ""C0265267"": 1, ""C0027609"": 1}",1.584962500721156,1.0,0.0
mm_0119071,PubMedBERT,back_translation,mixed,0.21311475409836064,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0119071,PubMedBERT,controlled_paraphrase,mixed,0.21871473810650457,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0119329,BERT-base,controlled_paraphrase,mixed,0.5346320346320346,3,1,"{""UMLS:C2919551"": 3}",-0.0,-0.0,1.0
mm_0119329,BERT-base,synonym_substitution,noun,0.12790697674418605,2,1,"{""UMLS:C2919551"": 2}",-0.0,-0.0,1.0
mm_0119329,BERT-base,synonym_substitution,verb,0.1411764705882353,2,1,"{""UMLS:C2919551"": 2}",-0.0,-0.0,1.0
mm_0119329,BioBERT,controlled_paraphrase,mixed,0.5346320346320346,3,1,"{""UMLS:C2919551"": 3}",-0.0,-0.0,1.0
mm_0119329,BioBERT,synonym_substitution,noun,0.12790697674418605,2,1,"{""UMLS:C2919551"": 2}",-0.0,-0.0,1.0
mm_0119329,BioBERT,synonym_substitution,verb,0.1411764705882353,2,1,"{""UMLS:C2919551"": 2}",-0.0,-0.0,1.0
mm_0119329,PubMedBERT,controlled_paraphrase,mixed,0.5346320346320346,3,1,"{""UMLS:C2919551"": 3}",-0.0,-0.0,1.0
mm_0119329,PubMedBERT,synonym_substitution,noun,0.12790697674418605,2,1,"{""UMLS:C2919551"": 2}",-0.0,-0.0,1.0
mm_0119329,PubMedBERT,synonym_substitution,verb,0.1411764705882353,2,1,"{""UMLS:C2919551"": 2}",-0.0,-0.0,1.0
mm_0119410,BERT-base,back_translation,mixed,0.2048780487804878,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0119410,BERT-base,synonym_substitution,modifier,0.06467661691542288,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0119410,BERT-base,synonym_substitution,noun,0.06341463414634146,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0119410,BioBERT,back_translation,mixed,0.2048780487804878,3,1,"{""C1868801"": 3}",-0.0,-0.0,0.0
mm_0119410,BioBERT,synonym_substitution,modifier,0.06467661691542288,2,1,"{""C1868801"": 2}",-0.0,-0.0,0.0
mm_0119410,BioBERT,synonym_substitution,noun,0.06341463414634146,2,2,"{""C1868801"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0119410,PubMedBERT,back_translation,mixed,0.2048780487804878,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0119410,PubMedBERT,synonym_substitution,modifier,0.06467661691542288,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0119410,PubMedBERT,synonym_substitution,noun,0.06341463414634146,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0119805,BERT-base,controlled_paraphrase,mixed,0.5703517587939699,3,1,"{""C0282597"": 3}",-0.0,-0.0,0.0
mm_0119805,BERT-base,synonym_substitution,noun,0.06310679611650485,3,1,"{""C0282597"": 3}",-0.0,-0.0,0.0
mm_0119805,BioBERT,controlled_paraphrase,mixed,0.5703517587939699,3,2,"{""UMLS:C1707887"": 2, ""C1447749"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0119805,BioBERT,synonym_substitution,noun,0.06310679611650485,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0119805,PubMedBERT,controlled_paraphrase,mixed,0.5703517587939699,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0119805,PubMedBERT,synonym_substitution,noun,0.06310679611650485,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0120160,BERT-base,back_translation,mixed,0.15172413793103448,3,1,"{""C0282597"": 3}",-0.0,-0.0,0.0
mm_0120160,BERT-base,synonym_substitution,noun,0.08917197452229299,2,1,"{""C0282597"": 2}",-0.0,-0.0,0.0
mm_0120160,BERT-base,synonym_substitution,verb,0.07792207792207792,2,1,"{""C0282597"": 2}",-0.0,-0.0,0.0
mm_0120160,BERT-base,syntactic_reordering,modifier,0.12413793103448276,2,1,"{""C0282597"": 2}",-0.0,-0.0,0.0
mm_0120160,BioBERT,back_translation,mixed,0.15172413793103448,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0120160,BioBERT,synonym_substitution,noun,0.08917197452229299,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0120160,BioBERT,synonym_substitution,verb,0.07792207792207792,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0120160,BioBERT,syntactic_reordering,modifier,0.12413793103448276,2,2,"{""UMLS:C1257990"": 1, ""C0059563"": 1}",1.0,1.0,0.0
mm_0120160,PubMedBERT,back_translation,mixed,0.15172413793103448,3,1,"{""C0015131"": 3}",-0.0,-0.0,0.0
mm_0120160,PubMedBERT,synonym_substitution,noun,0.08917197452229299,2,1,"{""C0015131"": 2}",-0.0,-0.0,0.0
mm_0120160,PubMedBERT,synonym_substitution,verb,0.07792207792207792,2,1,"{""C0015131"": 2}",-0.0,-0.0,0.0
mm_0120160,PubMedBERT,syntactic_reordering,modifier,0.12413793103448276,2,1,"{""C0015131"": 2}",-0.0,-0.0,0.0
mm_0120224,BERT-base,back_translation,mixed,0.1615720524017467,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0120224,BERT-base,controlled_paraphrase,mixed,0.3222748815165877,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0120224,BioBERT,back_translation,mixed,0.1615720524017467,3,1,"{""C0317597"": 3}",-0.0,-0.0,0.0
mm_0120224,BioBERT,controlled_paraphrase,mixed,0.3222748815165877,3,1,"{""C0317597"": 3}",-0.0,-0.0,0.0
mm_0120224,PubMedBERT,back_translation,mixed,0.1615720524017467,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0120224,PubMedBERT,controlled_paraphrase,mixed,0.3222748815165877,3,2,"{""C1447749"": 1, ""C1839576"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0120578,BERT-base,back_translation,mixed,0.19011406844106463,3,1,"{""UMLS:C0242193"": 3}",-0.0,-0.0,0.0
mm_0120578,BERT-base,controlled_paraphrase,mixed,0.30038022813688214,3,2,"{""UMLS:C0242193"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0120578,BERT-base,synonym_substitution,noun,0.057034220532319393,2,1,"{""UMLS:C0242193"": 2}",-0.0,-0.0,0.0
mm_0120578,BioBERT,back_translation,mixed,0.19011406844106463,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0120578,BioBERT,controlled_paraphrase,mixed,0.30038022813688214,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0120578,BioBERT,synonym_substitution,noun,0.057034220532319393,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0120578,PubMedBERT,back_translation,mixed,0.19011406844106463,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0120578,PubMedBERT,controlled_paraphrase,mixed,0.30038022813688214,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0120578,PubMedBERT,synonym_substitution,noun,0.057034220532319393,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0121914,BERT-base,back_translation,mixed,0.17894736842105263,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0121914,BERT-base,controlled_paraphrase,mixed,0.21578947368421053,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0121914,BERT-base,synonym_substitution,noun,0.09473684210526316,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0121914,BERT-base,synonym_substitution,verb,0.09473684210526316,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0121914,BioBERT,back_translation,mixed,0.17894736842105263,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0121914,BioBERT,controlled_paraphrase,mixed,0.21578947368421053,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0121914,BioBERT,synonym_substitution,noun,0.09473684210526316,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0121914,BioBERT,synonym_substitution,verb,0.09473684210526316,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0121914,PubMedBERT,back_translation,mixed,0.17894736842105263,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0121914,PubMedBERT,controlled_paraphrase,mixed,0.21578947368421053,3,2,"{""UMLS:C1707887"": 2, ""C1839576"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0121914,PubMedBERT,synonym_substitution,noun,0.09473684210526316,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0121914,PubMedBERT,synonym_substitution,verb,0.09473684210526316,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0123151,BERT-base,back_translation,mixed,0.1566265060240964,3,1,"{""UMLS:C0242193"": 3}",-0.0,-0.0,0.0
mm_0123151,BERT-base,controlled_paraphrase,mixed,0.2558139534883721,3,2,"{""UMLS:C0242193"": 1, ""UMLS:C1257990"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0123151,BERT-base,synonym_substitution,noun,0.06666666666666667,2,2,"{""UMLS:C0242193"": 1, ""UMLS:C1257990"": 1}",1.0,1.0,0.0
mm_0123151,BioBERT,back_translation,mixed,0.1566265060240964,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0123151,BioBERT,controlled_paraphrase,mixed,0.2558139534883721,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0123151,BioBERT,synonym_substitution,noun,0.06666666666666667,2,2,"{""C1839576"": 1, ""UMLS:C1707887"": 1}",1.0,1.0,0.0
mm_0123151,PubMedBERT,back_translation,mixed,0.1566265060240964,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0123151,PubMedBERT,controlled_paraphrase,mixed,0.2558139534883721,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0123151,PubMedBERT,synonym_substitution,noun,0.06666666666666667,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0123559,BERT-base,controlled_paraphrase,mixed,0.5301507537688442,3,1,"{""C3714500"": 3}",-0.0,-0.0,0.0
mm_0123559,BioBERT,controlled_paraphrase,mixed,0.5301507537688442,3,2,"{""C1868801"": 2, ""C1447749"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0123559,PubMedBERT,controlled_paraphrase,mixed,0.5301507537688442,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0123712,BERT-base,back_translation,mixed,0.24896265560165975,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0123712,BERT-base,controlled_paraphrase,mixed,0.25143638850889194,3,2,"{""UMLS:C1257990"": 1, ""C1312419"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0123712,BERT-base,synonym_substitution,verb,0.05485232067510549,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0123712,BioBERT,back_translation,mixed,0.24896265560165975,3,2,"{""UMLS:C1257990"": 1, ""C1312419"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0123712,BioBERT,controlled_paraphrase,mixed,0.25143638850889194,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0123712,BioBERT,synonym_substitution,verb,0.05485232067510549,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0123712,PubMedBERT,back_translation,mixed,0.24896265560165975,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0123712,PubMedBERT,controlled_paraphrase,mixed,0.25143638850889194,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0123712,PubMedBERT,synonym_substitution,verb,0.05485232067510549,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0123740,BERT-base,back_translation,mixed,0.16346153846153846,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0123740,BERT-base,controlled_paraphrase,mixed,0.4217406831109864,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0123740,BERT-base,synonym_substitution,modifier,0.050761421319796954,2,1,"{""C1312419"": 2}",-0.0,-0.0,0.0
mm_0123740,BERT-base,synonym_substitution,verb,0.06091370558375635,2,1,"{""C1312419"": 2}",-0.0,-0.0,0.0
mm_0123740,BioBERT,back_translation,mixed,0.16346153846153846,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0123740,BioBERT,controlled_paraphrase,mixed,0.4217406831109864,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0123740,BioBERT,synonym_substitution,modifier,0.050761421319796954,2,1,"{""C1312419"": 2}",-0.0,-0.0,0.0
mm_0123740,BioBERT,synonym_substitution,verb,0.06091370558375635,2,1,"{""C1312419"": 2}",-0.0,-0.0,0.0
mm_0123740,PubMedBERT,back_translation,mixed,0.16346153846153846,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0123740,PubMedBERT,controlled_paraphrase,mixed,0.4217406831109864,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0123740,PubMedBERT,synonym_substitution,modifier,0.050761421319796954,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0123740,PubMedBERT,synonym_substitution,verb,0.06091370558375635,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0123877,BERT-base,controlled_paraphrase,mixed,0.4791666666666667,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0123877,BERT-base,synonym_substitution,noun,0.10738255033557047,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0123877,BERT-base,synonym_substitution,verb,0.11409395973154363,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0123877,BERT-base,syntactic_reordering,modifier,0.1267605633802817,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0123877,BioBERT,controlled_paraphrase,mixed,0.4791666666666667,2,1,"{""C0018081"": 2}",-0.0,-0.0,0.0
mm_0123877,BioBERT,synonym_substitution,noun,0.10738255033557047,2,1,"{""C0018081"": 2}",-0.0,-0.0,0.0
mm_0123877,BioBERT,synonym_substitution,verb,0.11409395973154363,2,1,"{""C0018081"": 2}",-0.0,-0.0,0.0
mm_0123877,BioBERT,syntactic_reordering,modifier,0.1267605633802817,3,1,"{""C0018081"": 3}",-0.0,-0.0,0.0
